,UDI,Product ID,Type,Air temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7509,5677,L52856,L,302.3,0.31621459576361666,59.0,False,False,False,False,False,False
7510,9138,L56317,L,297.7,0.31621459577043637,104.0,False,False,False,False,False,False
7511,3917,L51096,L,302.6,0.31621459575700434,135.0,False,False,False,False,False,False
7512,7762,H37175,H,300.4,0.3162145957698951,203.0,False,False,False,False,False,False
7513,1580,L48759,L,298.3,0.3162145957563774,108.0,False,False,False,False,False,False
7514,9235,L56414,L,298.3,0.3162145957751603,140.0,False,False,False,False,False,False
7515,2332,L49511,L,299.3,0.31621459575174937,218.0,True,False,False,False,True,False
7516,7210,L54389,L,299.8,0.3162145957663757,96.0,False,False,False,False,False,False
7517,3938,L51117,L,302.5,0.3162145957726044,192.0,False,False,False,False,False,False
7518,8890,M23749,M,297.7,0.3162145957785757,111.0,False,False,False,False,False,False
7519,8786,L55965,L,297.5,0.31621459576915195,36.0,False,False,False,False,False,False
7520,3877,L51056,L,302.6,0.316214595766505,23.0,False,False,False,False,False,False
7521,9990,M24849,M,298.8,0.3162145957642129,0.0,False,False,False,False,False,False
7522,2782,L49961,L,300.2,0.31621459577987804,39.0,False,False,False,False,False,False
7523,1252,M16111,M,297.4,0.3162145957495628,220.0,False,False,False,False,False,False
7524,2768,L49947,L,300.0,0.31621459577561845,9.0,False,False,False,False,False,False
7525,9332,L56511,L,298.4,0.3162145957597879,194.0,False,False,False,False,False,False
7526,3586,L50765,L,301.9,0.31621459577607663,137.0,False,False,False,False,False,False
7527,7667,M22526,M,300.6,0.31621459575492444,182.0,False,False,False,False,False,False
7528,3506,L50685,L,301.6,0.31621459577026945,150.0,False,False,False,False,False,False
7529,2048,L49227,L,299.3,0.3162145957718223,125.0,False,False,False,False,False,False
7530,1848,L49027,L,297.8,0.31621459575401106,24.0,False,False,False,False,False,False
7531,2323,L49502,L,299.2,0.31621459576085725,196.0,False,False,False,False,False,False
7532,4561,L51740,L,302.7,0.31621459576516564,15.0,False,False,False,False,False,False
7533,6002,M20861,M,300.4,0.3162145957514106,5.0,False,False,False,False,False,False
7534,2992,M17851,M,300.5,0.3162145957478816,137.0,False,False,False,False,False,False
7535,2592,L49771,L,300.0085898275486,0.3162145957613157,2.0,False,False,False,False,False,False
7536,1590,M16449,M,298.1,0.31621459575700434,204.0,False,False,False,False,False,False
7537,9135,L56314,L,297.7,0.31621459575672767,95.0,False,False,False,False,False,False
7538,7486,L54665,L,300.0085898275486,0.3162145957650726,154.0,False,False,False,False,False,False
7539,5940,L53119,L,300.5,0.31621459575377764,73.0,False,False,False,False,False,False
7540,9754,L56933,L,298.5,0.31621459576497907,203.0,False,False,False,False,False,False
7541,6685,L53864,L,301.6,0.31621459576220323,13.0,False,False,False,False,False,False
7542,3294,M18153,M,301.2,0.31621459574938054,49.0,False,False,False,False,False,False
7543,5978,L53157,L,300.6,0.31621459577105265,171.0,False,False,False,False,False,False
7544,3015,L50194,L,300.5,0.316214595764359,196.0,False,False,False,False,False,False
7545,7537,L54716,L,300.1,0.31621459578345096,64.0,True,False,False,True,False,False
7546,5222,L52401,L,303.9,0.316214595766462,209.0,False,False,False,False,False,False
7547,9080,H38493,H,297.3,0.31621459576305316,158.0,False,False,False,False,False,False
7548,8810,L55989,L,297.3,0.3162145957602101,90.0,False,False,False,False,False,False
7549,3835,M18694,M,302.3,0.3162145957431297,146.0,False,False,False,False,False,False
7550,2656,M17515,M,299.8,0.31621459577108435,108.0,False,False,False,False,False,False
7551,9304,L56483,L,298.2,0.31621459575948124,121.0,False,False,False,False,False,False
7552,1364,L48543,L,298.7,0.3162145957555887,66.0,False,False,False,False,False,False
7553,2691,L49870,L,300.0,0.31621459577033645,37.0,False,False,False,False,False,False
7554,3523,L50702,L,301.8,0.31621459576750477,195.0,False,False,False,False,False,False
7555,3716,M18575,M,302.4,0.31621459575847066,46.0,False,False,False,False,False,False
7556,5689,M20548,M,302.3,0.3162145957548495,93.0,False,False,False,False,False,False
7557,9580,L56759,L,299.5,0.3162145957647905,5.0,False,False,False,False,False,False
7558,8745,M23604,M,297.4,0.3162145957724916,108.0,False,False,False,False,False,False
7559,2948,L50127,L,300.7,0.3162145957649321,17.0,False,False,False,False,False,False
7560,4314,L51493,L,301.4,0.31621459576015026,37.0,False,False,False,False,False,False
7561,5542,L52721,L,300.0085898275486,0.3162145957555887,134.0,False,False,False,False,False,False
7562,6126,L53305,L,300.9,0.31621459577700484,105.0,False,False,False,False,False,False
7563,3106,L50285,L,299.8,0.31621459576584826,205.0,False,False,False,False,False,False
7564,6150,M21009,M,301.0,0.3162145957546235,167.0,False,False,False,False,False,False
7565,1687,H31100,H,297.9,0.31621459576798233,7.0,False,False,False,False,False,False
7566,1824,L49003,L,298.1,0.3162145957541655,159.0,False,False,False,False,False,False
7567,9750,H39163,H,298.8,0.31621459575898164,192.0,False,False,False,False,False,False
7568,1862,M16721,M,297.9,0.31621459576571387,64.0,False,False,False,False,False,False
7569,6313,M21172,M,300.9,0.31621459576193006,137.0,False,False,False,False,False,False
7570,402,L47581,L,297.5,0.3162145957701345,178.0,False,False,False,False,False,False
7571,2297,L49476,L,299.4,0.3162145957630011,128.0,False,False,False,False,False,False
7572,1836,H31249,H,297.8,0.31621459576310507,190.0,False,False,False,False,False,False
7573,8360,M23219,M,298.6,0.31621459576148514,2.0,False,False,False,False,False,False
7575,4733,L51912,L,303.3,0.31621459576225747,221.0,False,False,False,False,False,False
7576,9613,M24472,M,299.0,0.31621459576641886,89.0,False,False,False,False,False,False
7577,4978,L52157,L,303.7,0.31621459576231153,196.0,False,False,False,False,False,False
7578,3424,L50603,L,301.4,0.3162145957597879,153.0,False,False,False,False,False,False
7579,4250,L51429,L,302.5,0.3162145957468071,97.0,True,False,True,False,False,False
7580,9310,L56489,L,298.3,0.3162145957634646,137.0,False,False,False,False,False,False
7581,685,L47864,L,300.0085898275486,0.31621459576220323,30.0,False,False,False,False,False,False
7582,1864,M16723,M,297.9,0.31621459576103034,69.0,False,False,False,False,False,False
7583,8274,M23133,M,299.0,0.316214595772176,192.0,False,False,False,False,False,False
7584,2232,L49411,L,299.4,0.31621459575424243,175.0,False,False,False,False,False,False
7585,7052,L54231,L,300.6,0.31621459576315686,122.0,False,False,False,False,False,False
7586,3569,L50748,L,301.8,0.31621459575072053,95.0,False,False,False,False,False,False
7587,6006,L53185,L,300.6,0.3162145957638674,14.0,False,False,False,False,False,False
7588,6751,M21610,M,301.7,0.31621459576032923,187.0,False,False,False,False,False,False
7589,8559,M23418,M,298.3,0.31621459576032923,93.0,False,False,False,False,False,False
7590,6748,M21607,M,301.8,0.31621459576516564,177.0,False,False,False,False,False,False
7591,5787,L52966,L,301.7,0.316214595761259,130.0,False,False,False,False,False,False
7592,7938,L55117,L,300.8,0.31621459576426175,219.0,False,False,False,False,False,False
7593,9907,M24766,M,298.6,0.3162145957646955,203.0,False,False,False,False,False,False
7594,2991,L50170,L,300.6,0.31621459576893257,135.0,False,False,False,False,False,False
7595,6776,L53955,L,301.2,0.3162145957682544,40.0,False,False,False,False,False,False
7596,9989,L57168,L,298.9,0.3162145957717022,213.0,False,False,False,False,False,False
7597,4331,L51510,L,301.5,0.3162145957627915,81.0,False,False,False,False,False,False
7598,6784,L53963,L,301.3,0.3162145957567971,108.0,False,False,False,False,False,False
7599,6649,L53828,L,301.5,0.31621459575929517,151.0,False,False,False,False,False,False
7600,9662,H39075,H,299.0,0.3162145957573457,108.0,False,False,False,False,False,False
7601,2994,M17853,M,300.5,0.3162145957505454,143.0,False,False,False,False,False,False
7602,7905,M22764,M,300.8,0.31621459577285443,136.0,False,False,False,False,False,False
7603,1271,M16130,M,298.0,0.31621459574095395,50.0,False,False,False,False,False,False
7604,135,L47314,L,298.8,0.3162145957504574,138.0,False,False,False,False,False,False
7605,3365,L50544,L,301.4,0.3162145957667607,0.0,False,False,False,False,False,False
7606,5898,M20757,M,301.0,0.31621459576103034,171.0,False,False,False,False,False,False
7607,4175,L51354,L,302.3,0.31621459575996985,137.0,False,False,False,False,False,False
7608,3311,L50490,L,301.3,0.316214595748358,90.0,False,False,False,False,False,False
7609,3398,L50577,L,301.4,0.3162145957673831,90.0,False,False,False,False,False,False
7610,2361,H31774,H,300.0085898275486,0.31621459575208416,59.0,False,False,False,False,False,False
7611,9366,M24225,M,298.0,0.31621459573826016,65.0,False,False,False,False,False,False
7612,4643,L51822,L,303.2,0.3162145957361739,226.0,True,False,True,False,True,False
7613,6768,L53947,L,301.3,0.3162145957605655,16.0,False,False,False,False,False,False
7614,6395,M21254,M,300.0085898275486,0.31621459575369937,144.0,False,False,False,False,False,False
7615,1524,L48703,L,298.3,0.31621459576114497,41.0,False,False,False,False,False,False
7616,9594,L56773,L,299.1,0.31621459574892,41.0,False,False,False,False,False,False
7617,9357,L56536,L,298.3,0.31621459574023847,44.0,False,False,False,False,False,False
7618,122,L47301,L,298.9,0.31621459576326,110.0,False,False,False,False,False,False
7619,9285,L56464,L,298.2,0.3162145957687472,74.0,False,False,False,False,False,False
7620,8506,L55685,L,298.4,0.3162145957617643,161.0,False,False,False,False,False,False
7621,4479,L51658,L,302.5,0.3162145957585995,108.0,False,False,False,False,False,False
7622,5343,M20202,M,303.5,0.31621459575098126,89.0,False,False,False,False,False,False
7623,3493,H32906,H,301.9,0.31621459574739774,111.0,False,False,False,False,False,False
7624,5893,L53072,L,301.4,0.31621459575827604,159.0,False,False,False,False,False,False
7625,9352,L56531,L,298.3,0.31621459576726046,33.0,False,False,False,False,False,False
7626,1903,L49082,L,298.0,0.31621459576915195,169.0,False,False,False,False,False,False
7627,9547,M24406,M,299.7,0.3162145957633626,126.0,False,False,False,False,False,False
7628,4901,L52080,L,303.6,0.31621459575208416,221.0,False,False,False,False,False,False
7629,4400,L51579,L,302.3,0.3162145957675853,34.0,False,False,False,False,False,False
7630,294,H29707,H,298.1,0.316214595752415,108.0,False,False,False,False,False,False
7631,9587,L56766,L,299.4,0.3162145957485465,22.0,False,False,False,False,False,False
7632,3942,L51121,L,302.2,0.31621459577685657,200.0,False,False,False,False,False,False
7633,4719,L51898,L,303.3,0.31621459574749516,187.0,True,False,True,False,False,False
7634,4333,M19192,M,301.7,0.31621459575693545,86.0,False,False,False,False,False,False
7636,3934,L51113,L,302.6,0.31621459576416394,182.0,False,False,False,False,False,False
7637,4034,L51213,L,302.1,0.31621459577173233,108.0,False,False,False,False,False,False
7638,8569,L55748,L,300.0085898275486,0.3162145957690427,116.0,False,False,False,False,False,False
7639,6715,L53894,L,301.3,0.3162145957560935,90.0,False,False,False,False,False,False
7640,6900,L54079,L,300.9,0.31621459576829286,148.0,False,False,False,False,False,False
7641,158,H29571,H,298.4,0.3162145957586636,206.0,False,False,False,False,False,False
7642,2947,M17806,M,300.7,0.31621459576628885,14.0,False,False,False,False,False,False
7643,6910,L54089,L,300.8,0.31621459575106764,172.0,False,False,False,False,False,False
7644,5599,L52778,L,302.8,0.3162145957561648,79.0,False,False,False,False,False,False
7645,2301,L49480,L,299.3,0.31621459575063304,136.0,False,False,False,False,False,False
7646,700,H30113,H,297.5,0.3162145957543191,74.0,False,False,False,False,False,False
7647,6566,L53745,L,301.4,0.31621459576284405,159.0,False,False,False,False,False,False
7648,2355,L49534,L,299.3,0.3162145957555887,42.0,False,False,False,False,False,False
7649,1164,L48343,L,296.9,0.3162145957502806,204.0,False,False,False,False,False,False
7650,1331,L48510,L,298.9,0.3162145957692244,214.0,False,False,False,False,False,False
7651,303,H29716,H,297.8,0.316214595760741,138.0,False,False,False,False,False,False
7652,8374,M23233,M,298.7,0.316214595749834,34.0,False,False,False,False,False,False
7653,8051,L55230,L,300.7,0.316214595753145,50.0,False,False,False,False,False,False
7654,4546,L51725,L,300.0085898275486,0.31621459575768224,189.0,False,False,False,False,False,False
7655,9040,M23899,M,297.3,0.3162145957478816,51.0,False,False,False,False,False,False
7656,1220,M16079,M,300.0085898275486,0.31621459574938054,127.0,False,False,False,False,False,False
7657,4533,H33946,H,302.5,0.3162145957547744,156.0,False,False,False,False,False,False
7658,7081,L54260,L,300.7,0.3162145957624728,203.0,False,False,False,False,False,False
7659,4204,M19063,M,302.3,0.31621459576326,207.0,False,False,False,False,False,False
7660,6340,L53519,L,300.0085898275486,0.3162145957568664,208.0,False,False,False,False,False,False
7661,7305,L54484,L,300.1,0.3162145957525789,121.0,False,False,False,False,False,False
7663,4044,M18903,M,302.0,0.31621459575644784,17.0,False,False,False,False,False,False
7664,8839,L56018,L,300.0085898275486,0.31621459574579763,179.0,False,False,False,False,False,False
7665,1423,L48602,L,298.7,0.3162145957617643,0.0,False,False,False,False,False,False
7666,8385,L55564,L,298.8,0.3162145957567971,63.0,False,False,False,False,False,False
7667,3828,M18687,M,302.4,0.3162145957580798,124.0,False,False,False,False,False,False
7668,7692,M22551,M,300.5,0.3162145957505454,7.0,False,False,False,False,False,False
7669,6326,L53505,L,300.7,0.3162145957701005,170.0,False,False,False,False,False,False
7670,1145,L48324,L,297.0,0.31621459574324057,153.0,True,False,False,True,False,False
7671,9969,L57148,L,298.4,0.316214595765533,154.0,False,False,False,False,False,False
7672,7663,M22522,M,300.5,0.3162145957677851,170.0,False,False,False,False,False,False
7673,7621,L54800,L,300.5,0.31621459576750477,65.0,False,False,False,False,False,False
7674,8577,L55756,L,297.6,0.31621459576137234,137.0,False,False,False,False,False,False
7675,1016,L48195,L,296.2,0.316214595749289,22.0,False,False,False,False,False,False
7676,1429,L48608,L,298.8,0.3162145957637675,13.0,False,False,False,False,False,False
7677,6502,M21361,M,300.9,0.3162145957653043,204.0,False,False,False,False,False,False
7678,4340,L51519,L,301.7,0.3162145957614288,104.0,False,False,False,False,False,False
7679,9253,M24112,M,298.1,0.31621459576193006,189.0,False,False,False,False,False,False
7680,6232,M21091,M,301.3,0.3162145957597269,148.0,False,False,False,False,False,False
7681,3629,L50808,L,302.2,0.31621459576571387,41.0,False,False,False,False,False,False
7682,717,H30130,H,297.4,0.3162145957546235,120.0,False,False,False,False,False,False
7683,3484,H32897,H,301.9,0.31621459575714145,85.0,False,False,False,False,False,False
7684,6261,L53440,L,301.1,0.3162145957558063,8.0,False,False,False,False,False,False
7685,3526,L50705,L,301.8,0.31621459576571387,202.0,False,False,False,False,False,False
7686,9625,H39038,H,299.0,0.31621459576310507,118.0,False,False,False,False,False,False
7687,4706,L51885,L,303.6,0.3162145957659373,155.0,False,False,False,False,False,False
7688,108,M14967,M,298.8,0.31621459575984867,72.0,False,False,False,False,False,False
7689,3324,L50503,L,301.5,0.3162145957647905,118.0,False,False,False,False,False,False
7690,3618,L50797,L,301.8,0.3162145957617088,12.0,False,False,False,False,False,False
7691,7700,M22559,M,300.7,0.3162145957561648,33.0,False,False,False,False,False,False
7692,9996,M24855,M,300.0085898275486,0.3162145957654875,108.0,False,False,False,False,False,False
7693,5506,L52685,L,302.8,0.3162145957709252,44.0,False,False,False,False,False,False
7694,1190,M16049,M,297.2,0.31621459577237776,38.0,False,False,False,False,False,False
7695,3977,H33390,H,302.3,0.31621459575072053,86.0,False,False,False,False,False,False
7696,9033,L56212,L,297.4,0.3162145957701683,33.0,False,False,False,False,False,False
7697,240,L47419,L,300.0085898275486,0.3162145957658036,195.0,False,False,False,False,False,False
7698,6623,L53802,L,301.7,0.3162145957596044,87.0,False,False,False,False,False,False
7699,9115,L56294,L,297.6,0.31621459575853517,108.0,False,False,False,False,False,False
7700,6421,L53600,L,300.3,0.31621459576108774,0.0,False,False,False,False,False,False
7701,6371,L53550,L,300.1,0.31621459574590005,75.0,False,False,False,False,False,False
7702,6089,L53268,L,300.9,0.31621459575853517,10.0,False,False,False,False,False,False
7703,1222,M16081,M,300.0085898275486,0.31621459575298444,132.0,False,False,False,False,False,True
7704,2074,L49253,L,299.6,0.3162145957685217,191.0,False,False,False,False,False,False
7705,6454,L53633,L,300.0085898275486,0.3162145957727439,108.0,False,False,False,False,False,False
7706,2272,L49451,L,299.2,0.3162145957731262,69.0,False,False,False,False,False,False
7707,7397,L54576,L,299.7,0.3162145957660259,142.0,False,False,False,False,False,False
7708,7653,L54832,L,300.3,0.316214595748358,147.0,False,False,False,False,False,False
7709,8560,L55739,L,298.3,0.31621459576114497,96.0,False,False,False,False,False,False
7710,5668,L52847,L,302.2,0.3162145957784379,31.0,False,False,False,False,False,False
7711,6196,L53375,L,300.9,0.3162145957703698,53.0,False,False,False,False,False,False
7712,1685,L48864,L,297.8,0.31621459575595035,3.0,False,False,False,False,False,False
7713,2002,L49181,L,300.0085898275486,0.3162145957654875,11.0,False,False,False,False,False,False
7714,2153,M17012,M,299.3,0.3162145957673831,188.0,False,False,False,False,False,False
7715,9292,L56471,L,298.2,0.31621459574901273,89.0,False,False,False,False,False,False
7716,779,L47958,L,296.7,0.316214595764359,108.0,False,False,False,False,False,False
7717,8452,L55631,L,298.5,0.31621459575573396,25.0,False,False,False,False,False,False
7718,4849,H34262,H,303.5,0.3162145957528229,80.0,False,False,False,False,False,False
7719,5585,L52764,L,302.4,0.31621459576426175,44.0,False,False,False,False,False,False
7720,8002,L55181,L,300.8,0.3162145957508946,154.0,False,False,False,False,False,False
7721,7381,L54560,L,299.6,0.31621459577082883,108.0,False,False,False,False,False,False
7722,5125,M19984,M,304.2,0.3162145957632085,164.0,False,False,False,False,False,False
7723,1913,M16772,M,298.0,0.31621459576624533,194.0,False,False,False,False,False,False
7724,1153,L48332,L,297.1,0.3162145957604477,170.0,False,False,False,False,False,False
7725,5307,H34720,H,304.0,0.31621459576584826,206.0,False,False,False,False,False,False
7726,799,M15658,M,296.9,0.3162145957733128,91.0,False,False,False,False,False,False
7727,979,M15838,M,296.2,0.31621459576154126,129.0,False,False,False,False,False,False
7728,7701,M22560,M,300.7,0.3162145957485465,36.0,False,False,False,False,False,False
7729,5463,L52642,L,302.9,0.31621459577482,148.0,False,False,False,False,False,False
7730,1180,L48359,L,297.3,0.3162145957561648,14.0,False,False,False,False,False,False
7731,5842,M20701,M,301.3,0.31621459576855954,34.0,False,False,False,False,False,False
7732,8202,M23061,M,299.3,0.3162145957732598,2.0,False,False,False,False,False,False
7733,5830,M20689,M,301.2,0.3162145957640656,4.0,False,False,False,False,False,False
7734,3329,L50508,L,301.6,0.31621459575447175,129.0,False,False,False,False,False,False
7735,8161,M23020,M,299.7,0.316214595766114,125.0,False,False,False,False,False,False
7736,4261,H33674,H,302.7,0.31621459575447175,130.0,False,False,False,False,False,False
7737,7916,H37329,H,300.8,0.3162145957615973,164.0,False,False,False,False,False,False
7738,217,L47396,L,298.3,0.31621459575996985,142.0,False,False,False,False,False,False
7739,7757,L54936,L,300.5,0.31621459575036914,191.0,True,False,False,False,True,False
7740,6728,L53907,L,301.5,0.31621459577211775,120.0,False,False,False,False,False,False
7741,7459,M22318,M,300.1,0.3162145957555887,76.0,False,False,False,False,False,False
7742,6949,L54128,L,300.7,0.31621459575727784,61.0,False,False,False,False,False,False
7743,5773,L52952,L,301.6,0.3162145957695813,93.0,False,False,False,False,False,False
7744,3555,L50734,L,301.9,0.31621459576148514,62.0,False,False,False,False,False,False
7745,3234,H32647,H,300.8,0.316214595758406,104.0,False,False,False,False,False,False
7746,1332,H30745,H,298.9,0.3162145957717022,216.0,False,False,False,False,False,False
7747,4183,L51362,L,302.4,0.316214595749834,155.0,True,False,True,False,False,False
7748,5851,L53030,L,301.3,0.3162145957633626,55.0,False,False,False,False,False,False
7749,2211,L49390,L,299.7,0.316214595753145,118.0,False,False,False,False,False,False
7750,5195,M20054,M,303.9,0.3162145957681771,137.0,False,False,False,False,False,False
7751,2364,L49543,L,299.3,0.31621459576062416,72.0,False,False,False,False,False,False
7752,868,H30281,H,295.9,0.3162145957650259,55.0,False,False,False,False,False,False
7753,2950,M17809,M,300.0085898275486,0.31621459575814537,21.0,False,False,False,False,False,False
7754,2222,L49401,L,300.0085898275486,0.31621459575072053,149.0,False,False,False,False,False,False
7755,7734,L54913,L,300.6,0.31621459575885497,132.0,False,False,False,False,False,False
7756,93,M14952,M,298.9,0.316214595770303,37.0,False,False,False,False,False,False
7757,2138,L49317,L,300.0085898275486,0.3162145957663323,152.0,False,False,False,False,False,False
7758,8580,M23439,M,300.0085898275486,0.31621459576620164,143.0,False,False,False,False,False,False
7759,8855,M23714,M,297.7,0.3162145957555887,16.0,False,False,False,False,False,False
7760,497,M15356,M,297.5,0.3162145957617643,206.0,False,False,False,False,False,False
7761,356,L47535,L,297.6,0.3162145957663323,61.0,False,False,False,False,False,False
7762,6118,L53297,L,300.0085898275486,0.31621459576426175,86.0,False,False,False,False,False,False
7763,2275,L49454,L,299.3,0.31621459576120203,76.0,False,False,False,False,False,False
7764,4977,L52156,L,303.7,0.3162145957495628,194.0,True,False,False,False,True,False
7765,8772,L55951,L,297.5,0.31621459576209443,202.0,False,False,False,False,False,False
7766,9024,L56203,L,297.4,0.3162145957695813,9.0,False,False,False,False,False,False
7767,7282,L54461,L,300.0,0.3162145957684458,64.0,False,False,False,False,False,False
7768,6080,M20939,M,300.8,0.31621459575063304,205.0,False,False,False,False,False,False
7769,8997,L56176,L,300.0085898275486,0.31621459576231153,164.0,False,False,False,False,False,False
7770,5432,L52611,L,302.8,0.3162145957576153,68.0,False,False,False,False,False,False
7771,8958,L56137,L,297.4,0.3162145957485465,68.0,False,False,False,False,False,False
7772,9017,L56196,L,297.3,0.31621459575274186,212.0,True,False,False,False,True,False
7773,1918,M16777,M,298.1,0.31621459575768224,206.0,False,False,False,False,False,False
7774,3913,L51092,L,302.4,0.31621459575847066,126.0,False,False,False,False,False,False
7775,8518,M23377,M,298.3,0.3162145957580798,108.0,False,False,False,False,False,False
7776,7170,L54349,L,300.3,0.3162145957595429,2.0,False,False,False,False,False,False
7777,6378,L53557,L,300.1,0.31621459576236544,96.0,False,False,False,False,False,False
7778,3806,M18665,M,302.4,0.316214595764359,64.0,False,False,False,False,False,False
7779,8264,H37677,H,299.2,0.3162145957695106,108.0,False,False,False,False,False,False
7780,7632,L54811,L,300.5,0.3162145957563774,92.0,False,False,False,False,False,False
7781,8521,M23380,M,298.3,0.3162145957624728,199.0,False,False,False,False,False,False
7782,7960,L55139,L,301.0,0.3162145957646,50.0,False,False,False,False,False,False
7783,990,M15849,M,296.2,0.3162145957790176,159.0,False,False,False,False,False,False
7784,9308,L56487,L,300.0085898275486,0.3162145957526605,133.0,False,False,False,False,False,False
7785,8079,L55258,L,300.3,0.31621459576391714,123.0,False,False,False,False,False,False
7786,8021,H37434,H,300.9,0.3162145957700665,202.0,False,False,False,False,False,False
7787,4453,M19312,M,302.5,0.31621459575658817,172.0,False,False,False,False,False,False
7788,993,L48172,L,296.1,0.31621459576750477,167.0,False,False,False,False,False,False
7789,2228,L49407,L,299.5,0.3162145957764358,164.0,False,False,False,False,False,False
7790,5926,M20785,M,300.2,0.3162145957661579,38.0,False,False,False,False,False,False
7791,827,L48006,L,300.0085898275486,0.31621459575885497,108.0,False,False,False,False,False,False
7792,8421,L55600,L,298.9,0.3162145957626328,159.0,False,False,False,False,False,False
7793,7364,L54543,L,299.5,0.31621459575401106,56.0,False,False,False,False,False,False
7794,5552,H34965,H,302.4,0.3162145957501919,162.0,False,False,False,False,False,False
7795,7686,L54865,L,300.8,0.3162145957528229,227.0,False,False,False,False,False,False
7796,1844,L49023,L,297.6,0.3162145957597879,12.0,False,False,False,False,False,False
7797,4829,L52008,L,303.5,0.3162145957609151,24.0,False,False,False,False,False,False
7798,6303,L53482,L,301.2,0.3162145957558784,112.0,False,False,False,False,False,False
7799,9924,M24783,M,298.5,0.31621459576598165,41.0,False,False,False,False,False,False
7800,3857,M18716,M,302.4,0.3162145957468071,201.0,False,False,False,False,False,False
7801,9365,L56544,L,297.9,0.3162145957687472,63.0,False,False,False,False,False,False
7802,704,H30117,H,297.7,0.31621459575872757,108.0,False,False,False,False,False,False
7803,224,L47403,L,298.4,0.3162145957638175,160.0,False,False,False,False,False,False
7804,3610,M18469,M,301.7,0.3162145957672194,201.0,False,False,False,False,False,False
7805,9942,L57121,L,298.4,0.3162145957526605,92.0,False,False,False,False,False,False
7806,725,L47904,L,297.5,0.3162145957522501,140.0,False,False,False,False,False,False
7807,6162,L53341,L,301.0,0.31621459575872757,194.0,False,False,False,False,False,False
7808,1942,L49121,L,298.1,0.3162145957549991,57.0,False,False,False,False,False,False
7809,5554,L52733,L,302.5,0.3162145957443298,172.0,False,False,False,False,False,True
7810,2797,L49976,L,300.2,0.31621459576225747,80.0,False,False,False,False,False,False
7811,391,L47570,L,300.0085898275486,0.3162145957574809,150.0,False,False,False,False,False,False
7812,5775,L52954,L,301.5,0.3162145957653961,100.0,False,False,False,False,False,False
7813,4625,M19484,M,303.0,0.3162145957552218,181.0,False,False,False,False,False,False
7814,5762,L52941,L,301.9,0.3162145957504574,66.0,False,False,False,False,False,False
7815,9708,L56887,L,299.0,0.31621459576933236,87.0,False,False,False,False,False,False
7816,5878,L53057,L,301.5,0.3162145957573457,123.0,False,False,False,False,False,False
7817,4822,L52001,L,303.5,0.31621459575346317,10.0,False,False,False,False,False,False
7818,7542,M22401,M,300.3,0.3162145957616531,76.0,False,False,False,False,False,False
7819,2432,M17291,M,298.9,0.31621459575393346,43.0,False,False,False,False,False,False
7820,6621,M21480,M,301.6,0.31621459577229166,81.0,False,False,False,False,False,False
7821,2396,M17255,M,299.2,0.3162145957707966,150.0,False,False,False,False,False,False
7822,32,L47211,L,299.0,0.3162145957724916,89.0,False,False,False,False,False,False
7823,1925,L49104,L,297.9,0.31621459574901273,13.0,False,False,False,False,False,False
7824,1341,L48520,L,298.6,0.3162145957638175,10.0,False,False,False,False,False,False
7825,8282,H37695,H,298.9,0.31621459576114497,213.0,False,False,False,False,False,False
7826,6822,M21681,M,300.8,0.3162145957625796,155.0,False,False,False,False,False,False
7827,626,L47805,L,300.0085898275486,0.3162145957625796,90.0,False,False,False,False,False,False
7828,3415,L50594,L,301.3,0.31621459576310507,131.0,False,False,False,False,False,False
7829,9142,L56321,L,300.0085898275486,0.31621459576516564,112.0,False,False,False,False,False,False
7830,1650,H31063,H,298.0,0.31621459575891836,132.0,False,False,False,False,False,False
7831,4378,M19237,M,301.8,0.3162145957558063,214.0,False,False,False,False,False,False
7832,408,M15267,M,297.4,0.3162145957653043,190.0,False,False,False,False,False,False
7833,3340,L50519,L,301.6,0.3162145957595429,155.0,False,False,False,False,False,False
7834,1259,L48438,L,297.5,0.31621459575514776,17.0,False,False,False,False,False,False
7835,2289,M17148,M,299.4,0.31621459576236544,109.0,False,False,False,False,False,False
7836,4844,L52023,L,303.3,0.31621459577367717,67.0,False,False,False,False,False,False
7837,6139,M20998,M,300.8,0.31621459575693545,139.0,False,False,False,False,False,False
7838,7853,L55032,L,300.3,0.3162145957609151,108.0,False,False,False,False,False,False
7839,313,L47492,L,297.9,0.316214595758014,168.0,False,False,False,False,False,False
7840,6172,L53351,L,300.8,0.3162145957543191,225.0,False,False,False,False,False,False
7841,575,M15434,M,297.9,0.316214595756022,185.0,False,False,False,False,False,False
7842,9094,M23953,M,297.3,0.31621459576968663,196.0,False,False,False,False,False,False
7843,2468,M17327,M,298.9,0.3162145957640656,128.0,False,False,False,False,False,False
7844,9879,L57058,L,298.7,0.31621459574290695,125.0,False,False,False,False,False,False
7845,986,L48165,L,300.0085898275486,0.3162145957709891,144.0,False,False,False,False,False,False
7846,5951,L53130,L,300.7,0.3162145957689694,100.0,False,False,False,False,False,False
7847,6906,M21765,M,301.0,0.31621459576284405,162.0,False,False,False,False,False,False
7848,3710,L50889,L,302.2,0.3162145957711789,33.0,False,False,False,False,False,False
7849,1784,H31197,H,298.3,0.3162145957630011,52.0,False,False,False,False,False,False
